N,role,query_id,prefix,known_owners,winner,winner_is_any_owner
45,U_fit,T001,26,"[8, 14]",7,False
45,U_fit,T001,27,"[8, 14]",7,False
45,U_fit,T001,28,"[8, 14]",7,False
45,U_fit,T001,29,"[8, 14]",7,False
45,U_fit,T001,30,"[8, 14]",7,False
45,U_fit,T001,31,"[8, 14]",31,False
45,U_fit,T001,32,"[8, 14]",31,False
45,U_fit,T001,33,"[8, 14]",31,False
45,U_fit,T001,34,"[8, 14]",31,False
45,U_fit,T001,35,"[8, 14]",31,False
45,U_fit,T001,36,"[8, 14]",31,False
45,U_fit,T001,37,"[8, 14]",31,False
45,U_fit,T001,38,"[8, 14]",31,False
45,U_fit,T001,39,"[8, 14]",31,False
45,U_fit,T001,40,"[8, 14]",31,False
45,U_fit,T001,41,"[8, 14]",31,False
45,U_fit,T001,42,"[8, 14]",31,False
45,U_fit,T001,43,"[8, 14]",31,False
45,U_fit,T001,44,"[8, 14]",31,False
45,U_fit,T001,45,"[8, 14]",31,False
45,U_fit,T030,9,[9],8,False
45,U_fit,T030,10,[9],8,False
45,U_fit,T030,11,[9],8,False
45,U_fit,T030,12,[9],8,False
45,U_fit,T030,13,[9],8,False
45,U_fit,T030,14,[9],8,False
45,U_fit,T030,15,[9],8,False
45,U_fit,T030,16,[9],8,False
45,U_fit,T030,17,[9],8,False
45,U_fit,T030,18,[9],8,False
45,U_fit,T030,19,[9],8,False
45,U_fit,T030,20,[9],8,False
45,U_fit,T030,21,[9],8,False
45,U_fit,T030,22,[9],8,False
45,U_fit,T030,23,[9],8,False
45,U_fit,T030,24,[9],8,False
45,U_fit,T030,25,[9],8,False
45,U_fit,T030,26,[9],8,False
45,U_fit,T030,27,[9],8,False
45,U_fit,T030,28,[9],8,False
45,U_fit,T030,29,[9],8,False
45,U_fit,T030,30,[9],8,False
45,U_fit,T030,31,[9],8,False
45,U_fit,T030,32,[9],8,False
45,U_fit,T030,33,[9],8,False
45,U_fit,T030,34,[9],8,False
45,U_fit,T030,35,[9],8,False
45,U_fit,T030,36,[9],36,False
45,U_fit,T030,37,[9],36,False
45,U_fit,T030,38,[9],36,False
45,U_fit,T030,39,[9],36,False
45,U_fit,T030,40,[9],36,False
45,U_fit,T030,41,[9],41,False
45,U_fit,T030,42,[9],41,False
45,U_fit,T030,43,[9],41,False
45,U_fit,T030,44,[9],41,False
45,U_fit,T030,45,[9],41,False
45,U_fit,T052,10,[10],7,False
45,U_fit,T052,11,[10],7,False
45,U_fit,T052,12,[10],7,False
45,U_fit,T052,13,[10],7,False
45,U_fit,T052,14,[10],7,False
45,U_fit,T052,15,[10],7,False
45,U_fit,T052,16,[10],7,False
45,U_fit,T052,17,[10],7,False
45,U_fit,T052,18,[10],7,False
45,U_fit,T052,19,[10],7,False
45,U_fit,T052,20,[10],7,False
45,U_fit,T052,21,[10],7,False
45,U_fit,T052,22,[10],7,False
45,U_fit,T052,23,[10],7,False
45,U_fit,T052,24,[10],7,False
45,U_fit,T052,25,[10],7,False
45,U_fit,T052,26,[10],7,False
45,U_fit,T052,27,[10],7,False
45,U_fit,T052,28,[10],7,False
45,U_fit,T052,29,[10],7,False
45,U_fit,T052,30,[10],7,False
45,U_fit,T052,31,[10],31,False
45,U_fit,T052,32,[10],31,False
45,U_fit,T052,33,[10],31,False
45,U_fit,T052,34,[10],31,False
45,U_fit,T052,35,[10],31,False
45,U_fit,T052,36,[10],31,False
45,U_fit,T052,37,[10],31,False
45,U_fit,T052,38,[10],31,False
45,U_fit,T052,39,[10],31,False
45,U_fit,T052,40,[10],31,False
45,U_fit,T052,41,[10],31,False
45,U_fit,T052,42,[10],31,False
45,U_fit,T052,43,[10],31,False
45,U_fit,T052,44,[10],31,False
45,U_fit,T052,45,[10],31,False
45,U_fit,T048,11,[11],6,False
45,U_fit,T048,12,[11],6,False
45,U_fit,T048,13,[11],6,False
45,U_fit,T048,14,[11],6,False
45,U_fit,T048,15,[11],6,False
45,U_fit,T048,16,[11],6,False
45,U_fit,T048,17,[11],6,False
45,U_fit,T048,18,[11],6,False
45,U_fit,T048,19,[11],6,False
45,U_fit,T048,20,[11],6,False
45,U_fit,T048,21,[11],6,False
45,U_fit,T048,22,[11],22,False
45,U_fit,T048,23,[11],22,False
45,U_fit,T048,24,[11],22,False
45,U_fit,T048,25,[11],22,False
45,U_fit,T048,26,[11],22,False
45,U_fit,T048,27,[11],22,False
45,U_fit,T048,28,[11],22,False
45,U_fit,T048,29,[11],22,False
45,U_fit,T048,30,[11],22,False
45,U_fit,T048,31,[11],22,False
45,U_fit,T048,32,[11],22,False
45,U_fit,T048,33,[11],22,False
45,U_fit,T048,34,[11],22,False
45,U_fit,T048,35,[11],22,False
45,U_fit,T048,36,[11],22,False
45,U_fit,T048,37,[11],22,False
45,U_fit,T048,38,[11],22,False
45,U_fit,T048,39,[11],22,False
45,U_fit,T048,40,[11],22,False
45,U_fit,T048,41,[11],22,False
45,U_fit,T048,42,[11],22,False
45,U_fit,T048,43,[11],22,False
45,U_fit,T048,44,[11],22,False
45,U_fit,T048,45,[11],22,False
45,U_fit,T023,12,[12],12,True
45,U_fit,T023,13,[12],12,True
45,U_fit,T023,14,[12],12,True
45,U_fit,T023,15,[12],12,True
45,U_fit,T023,16,[12],12,True
45,U_fit,T023,17,[12],12,True
45,U_fit,T023,18,[12],12,True
45,U_fit,T023,19,[12],12,True
45,U_fit,T023,20,[12],12,True
45,U_fit,T023,21,[12],12,True
45,U_fit,T023,22,[12],12,True
45,U_fit,T023,23,[12],12,True
45,U_fit,T023,24,[12],12,True
45,U_fit,T023,25,[12],12,True
45,U_fit,T023,26,[12],12,True
45,U_fit,T023,27,[12],12,True
45,U_fit,T023,28,[12],12,True
45,U_fit,T023,29,[12],12,True
45,U_fit,T023,30,[12],12,True
45,U_fit,T023,31,[12],12,True
45,U_fit,T023,32,[12],12,True
45,U_fit,T023,33,[12],12,True
45,U_fit,T023,34,[12],12,True
45,U_fit,T023,35,[12],12,True
45,U_fit,T023,36,[12],12,True
45,U_fit,T023,37,[12],12,True
45,U_fit,T023,38,[12],12,True
45,U_fit,T023,39,[12],12,True
45,U_fit,T023,40,[12],12,True
45,U_fit,T023,41,[12],12,True
45,U_fit,T023,42,[12],12,True
45,U_fit,T023,43,[12],12,True
45,U_fit,T023,44,[12],12,True
45,U_fit,T023,45,[12],12,True
45,U_fit,T040,13,[13],6,False
45,U_fit,T040,14,[13],14,False
45,U_fit,T040,15,[13],14,False
45,U_fit,T040,16,[13],14,False
45,U_fit,T040,17,[13],14,False
45,U_fit,T040,18,[13],14,False
45,U_fit,T040,19,[13],14,False
45,U_fit,T040,20,[13],14,False
45,U_fit,T040,21,[13],14,False
45,U_fit,T040,22,[13],14,False
45,U_fit,T040,23,[13],14,False
45,U_fit,T040,24,[13],14,False
45,U_fit,T040,25,[13],14,False
45,U_fit,T040,26,[13],14,False
45,U_fit,T040,27,[13],14,False
45,U_fit,T040,28,[13],14,False
45,U_fit,T040,29,[13],14,False
45,U_fit,T040,30,"[13, 30]",14,False
45,U_fit,T040,31,"[13, 30]",14,False
45,U_fit,T040,32,"[13, 30]",14,False
45,U_fit,T040,33,"[13, 30]",14,False
45,U_fit,T040,34,"[13, 30]",14,False
45,U_fit,T040,35,"[13, 30]",14,False
45,U_fit,T040,36,"[13, 30]",14,False
45,U_fit,T040,37,"[13, 30]",14,False
45,U_fit,T040,38,"[13, 30]",14,False
45,U_fit,T040,39,"[13, 30]",14,False
45,U_fit,T040,40,"[13, 30]",14,False
45,U_fit,T040,41,"[13, 30]",14,False
45,U_fit,T040,42,"[13, 30]",14,False
45,U_fit,T040,43,"[13, 30]",14,False
45,U_fit,T040,44,"[13, 30]",14,False
45,U_fit,T040,45,"[13, 30]",14,False
45,U_fit,T010,15,[15],12,False
45,U_fit,T010,16,[15],12,False
45,U_fit,T010,17,[15],12,False
45,U_fit,T010,18,[15],12,False
45,U_fit,T010,19,[15],12,False
45,U_fit,T010,20,[15],12,False
45,U_fit,T010,21,[15],12,False
45,U_fit,T010,22,[15],12,False
45,U_fit,T010,23,[15],12,False
45,U_fit,T010,24,[15],12,False
45,U_fit,T010,25,[15],12,False
45,U_fit,T010,26,[15],12,False
45,U_fit,T010,27,"[15, 27]",12,False
45,U_fit,T010,28,"[15, 27]",12,False
45,U_fit,T010,29,"[15, 27]",12,False
45,U_fit,T010,30,"[15, 27]",12,False
45,U_fit,T010,31,"[15, 27]",12,False
45,U_fit,T010,32,"[15, 27]",12,False
45,U_fit,T010,33,"[15, 27]",12,False
45,U_fit,T010,34,"[15, 27]",12,False
45,U_fit,T010,35,"[15, 27]",12,False
45,U_fit,T010,36,"[15, 27]",12,False
45,U_fit,T010,37,"[15, 27]",12,False
45,U_fit,T010,38,"[15, 27, 38]",12,False
45,U_fit,T010,39,"[15, 27, 38]",12,False
45,U_fit,T010,40,"[15, 27, 38]",12,False
45,U_fit,T010,41,"[15, 27, 38]",12,False
45,U_fit,T010,42,"[15, 27, 38]",12,False
45,U_fit,T010,43,"[15, 27, 38]",12,False
45,U_fit,T010,44,"[15, 27, 38]",12,False
45,U_fit,T010,45,"[15, 27, 38]",12,False
45,U_fit,T035,17,[17],7,False
45,U_fit,T035,18,[17],7,False
45,U_fit,T035,19,[17],7,False
45,U_fit,T035,20,[17],7,False
45,U_fit,T035,21,[17],7,False
45,U_fit,T035,22,[17],7,False
45,U_fit,T035,23,[17],7,False
45,U_fit,T035,24,[17],7,False
45,U_fit,T035,25,[17],7,False
45,U_fit,T035,26,[17],7,False
45,U_fit,T035,27,[17],27,False
45,U_fit,T035,28,[17],27,False
45,U_fit,T035,29,[17],27,False
45,U_fit,T035,30,[17],27,False
45,U_fit,T035,31,[17],27,False
45,U_fit,T035,32,[17],27,False
45,U_fit,T035,33,[17],27,False
45,U_fit,T035,34,[17],27,False
45,U_fit,T035,35,[17],27,False
45,U_fit,T035,36,[17],27,False
45,U_fit,T035,37,[17],27,False
45,U_fit,T035,38,[17],27,False
45,U_fit,T035,39,[17],27,False
45,U_fit,T035,40,[17],27,False
45,U_fit,T035,41,[17],27,False
45,U_fit,T035,42,[17],27,False
45,U_fit,T035,43,[17],27,False
45,U_fit,T035,44,[17],27,False
45,U_fit,T035,45,[17],27,False
45,U_fit,T002,18,[18],11,False
45,U_fit,T002,19,[18],11,False
45,U_fit,T002,20,[18],11,False
45,U_fit,T002,21,[18],11,False
45,U_fit,T002,22,[18],11,False
45,U_fit,T002,23,[18],11,False
45,U_fit,T002,24,[18],11,False
45,U_fit,T002,25,[18],11,False
45,U_fit,T002,26,[18],11,False
45,U_fit,T002,27,[18],11,False
45,U_fit,T002,28,[18],11,False
45,U_fit,T002,29,[18],11,False
45,U_fit,T002,30,[18],11,False
45,U_fit,T002,31,[18],11,False
45,U_fit,T002,32,[18],11,False
45,U_fit,T002,33,[18],11,False
45,U_fit,T002,34,[18],11,False
45,U_fit,T002,35,[18],11,False
45,U_fit,T002,36,[18],11,False
45,U_fit,T002,37,[18],11,False
45,U_fit,T002,38,[18],11,False
45,U_fit,T002,39,[18],11,False
45,U_fit,T002,40,[18],11,False
45,U_fit,T002,41,[18],11,False
45,U_fit,T002,42,[18],11,False
45,U_fit,T002,43,[18],43,False
45,U_fit,T002,44,[18],43,False
45,U_fit,T002,45,[18],43,False
45,U_fit,T003,19,[19],13,False
45,U_fit,T003,20,[19],13,False
45,U_fit,T003,21,[19],13,False
45,U_fit,T003,22,[19],13,False
45,U_fit,T003,23,[19],13,False
45,U_fit,T003,24,[19],13,False
45,U_fit,T003,25,[19],13,False
45,U_fit,T003,26,[19],13,False
45,U_fit,T003,27,[19],13,False
45,U_fit,T003,28,[19],13,False
45,U_fit,T003,29,[19],13,False
45,U_fit,T003,30,[19],13,False
45,U_fit,T003,31,[19],13,False
45,U_fit,T003,32,[19],13,False
45,U_fit,T003,33,[19],13,False
45,U_fit,T003,34,[19],13,False
45,U_fit,T003,35,[19],13,False
45,U_fit,T003,36,[19],13,False
45,U_fit,T003,37,[19],13,False
45,U_fit,T003,38,[19],13,False
45,U_fit,T003,39,[19],13,False
45,U_fit,T003,40,[19],13,False
45,U_fit,T003,41,[19],13,False
45,U_fit,T003,42,[19],13,False
45,U_fit,T003,43,[19],13,False
45,U_fit,T003,44,[19],13,False
45,U_fit,T003,45,[19],13,False
45,U_fit,T018,20,[20],7,False
45,U_fit,T018,21,[20],21,False
45,U_fit,T018,22,[20],21,False
45,U_fit,T018,23,[20],21,False
45,U_fit,T018,24,[20],21,False
45,U_fit,T018,25,[20],21,False
45,U_fit,T018,26,[20],21,False
45,U_fit,T018,27,[20],21,False
45,U_fit,T018,28,[20],28,False
45,U_fit,T018,29,[20],28,False
45,U_fit,T018,30,[20],28,False
45,U_fit,T018,31,[20],31,False
45,U_fit,T018,32,[20],31,False
45,U_fit,T018,33,[20],31,False
45,U_fit,T018,34,[20],31,False
45,U_fit,T018,35,[20],31,False
45,U_fit,T018,36,[20],31,False
45,U_fit,T018,37,[20],31,False
45,U_fit,T018,38,[20],31,False
45,U_fit,T018,39,[20],31,False
45,U_fit,T018,40,[20],31,False
45,U_fit,T018,41,[20],31,False
45,U_fit,T018,42,[20],31,False
45,U_fit,T018,43,[20],31,False
45,U_fit,T018,44,[20],31,False
45,U_fit,T018,45,[20],31,False
45,U_fit,T047,21,[21],15,False
45,U_fit,T047,22,[21],15,False
45,U_fit,T047,23,[21],23,False
45,U_fit,T047,24,[21],23,False
45,U_fit,T047,25,[21],23,False
45,U_fit,T047,26,[21],23,False
45,U_fit,T047,27,[21],23,False
45,U_fit,T047,28,[21],23,False
45,U_fit,T047,29,[21],23,False
45,U_fit,T047,30,[21],23,False
45,U_fit,T047,31,[21],23,False
45,U_fit,T047,32,[21],23,False
45,U_fit,T047,33,[21],23,False
45,U_fit,T047,34,[21],23,False
45,U_fit,T047,35,[21],23,False
45,U_fit,T047,36,[21],23,False
45,U_fit,T047,37,[21],23,False
45,U_fit,T047,38,[21],23,False
45,U_fit,T047,39,[21],23,False
45,U_fit,T047,40,[21],23,False
45,U_fit,T047,41,[21],23,False
45,U_fit,T047,42,[21],23,False
45,U_fit,T047,43,[21],23,False
45,U_fit,T047,44,[21],23,False
45,U_fit,T047,45,[21],23,False
45,U_fit,T009,22,[22],20,False
45,U_fit,T009,23,[22],20,False
45,U_fit,T009,24,[22],20,False
45,U_fit,T009,25,[22],20,False
45,U_fit,T009,26,[22],20,False
45,U_fit,T009,27,[22],20,False
45,U_fit,T009,28,[22],20,False
45,U_fit,T009,29,[22],20,False
45,U_fit,T009,30,[22],20,False
45,U_fit,T009,31,[22],20,False
45,U_fit,T009,32,[22],20,False
45,U_fit,T009,33,[22],20,False
45,U_fit,T009,34,[22],20,False
45,U_fit,T009,35,[22],20,False
45,U_fit,T009,36,[22],20,False
45,U_fit,T009,37,[22],20,False
45,U_fit,T009,38,[22],20,False
45,U_fit,T009,39,[22],20,False
45,U_fit,T009,40,[22],20,False
45,U_fit,T009,41,[22],20,False
45,U_fit,T009,42,[22],42,False
45,U_fit,T009,43,[22],42,False
45,U_fit,T009,44,[22],42,False
45,U_fit,T009,45,[22],42,False
45,U_fit,T041,23,[23],14,False
45,U_fit,T041,24,[23],14,False
45,U_fit,T041,25,[23],14,False
45,U_fit,T041,26,[23],14,False
45,U_fit,T041,27,[23],14,False
45,U_fit,T041,28,[23],14,False
45,U_fit,T041,29,[23],14,False
45,U_fit,T041,30,[23],14,False
45,U_fit,T041,31,[23],14,False
45,U_fit,T041,32,[23],14,False
45,U_fit,T041,33,[23],14,False
45,U_fit,T041,34,[23],14,False
45,U_fit,T041,35,[23],14,False
45,U_fit,T041,36,[23],14,False
45,U_fit,T041,37,[23],14,False
45,U_fit,T041,38,[23],14,False
45,U_fit,T041,39,[23],14,False
45,U_fit,T041,40,[23],14,False
45,U_fit,T041,41,[23],14,False
45,U_fit,T041,42,[23],14,False
45,U_fit,T041,43,[23],14,False
45,U_fit,T041,44,[23],14,False
45,U_fit,T041,45,[23],14,False
45,U_fit,T028,24,[24],7,False
45,U_fit,T028,25,[24],7,False
45,U_fit,T028,26,[24],7,False
45,U_fit,T028,27,[24],7,False
45,U_fit,T028,28,[24],7,False
45,U_fit,T028,29,[24],7,False
45,U_fit,T028,30,[24],7,False
45,U_fit,T028,31,[24],31,False
45,U_fit,T028,32,[24],31,False
45,U_fit,T028,33,[24],31,False
45,U_fit,T028,34,[24],31,False
45,U_fit,T028,35,[24],31,False
45,U_fit,T028,36,[24],31,False
45,U_fit,T028,37,[24],31,False
45,U_fit,T028,38,[24],31,False
45,U_fit,T028,39,[24],31,False
45,U_fit,T028,40,[24],31,False
45,U_fit,T028,41,[24],31,False
45,U_fit,T028,42,[24],31,False
45,U_fit,T028,43,[24],31,False
45,U_fit,T028,44,[24],31,False
45,U_fit,T028,45,[24],31,False
45,U_fit,T015,25,[25],7,False
45,U_fit,T015,26,[25],7,False
45,U_fit,T015,27,[25],7,False
45,U_fit,T015,28,[25],7,False
45,U_fit,T015,29,[25],7,False
45,U_fit,T015,30,[25],7,False
45,U_fit,T015,31,[25],31,False
45,U_fit,T015,32,"[25, 32]",31,False
45,U_fit,T015,33,"[25, 32]",31,False
45,U_fit,T015,34,"[25, 32]",31,False
45,U_fit,T015,35,"[25, 32]",31,False
45,U_fit,T015,36,"[25, 32]",31,False
45,U_fit,T015,37,"[25, 32]",31,False
45,U_fit,T015,38,"[25, 32]",31,False
45,U_fit,T015,39,"[25, 32]",31,False
45,U_fit,T015,40,"[25, 32]",31,False
45,U_fit,T015,41,"[25, 32]",31,False
45,U_fit,T015,42,"[25, 32]",31,False
45,U_fit,T015,43,"[25, 32]",31,False
45,U_fit,T015,44,"[25, 32]",31,False
45,U_fit,T015,45,"[25, 32]",31,False
45,U_fit,T016,26,[26],19,False
45,U_fit,T016,27,[26],19,False
45,U_fit,T016,28,[26],19,False
45,U_fit,T016,29,[26],19,False
45,U_fit,T016,30,[26],19,False
45,U_fit,T016,31,[26],19,False
45,U_fit,T016,32,[26],19,False
45,U_fit,T016,33,[26],19,False
45,U_fit,T016,34,[26],19,False
45,U_fit,T016,35,[26],19,False
45,U_fit,T016,36,[26],19,False
45,U_fit,T016,37,[26],19,False
45,U_fit,T016,38,[26],19,False
45,U_fit,T016,39,"[26, 39]",19,False
45,U_fit,T016,40,"[26, 39]",19,False
45,U_fit,T016,41,"[26, 39]",19,False
45,U_fit,T016,42,"[26, 39]",19,False
45,U_fit,T016,43,"[26, 39]",19,False
45,U_fit,T016,44,"[26, 39]",19,False
45,U_fit,T016,45,"[26, 39]",19,False
45,U_fit,T025,28,[28],13,False
45,U_fit,T025,29,[28],13,False
45,U_fit,T025,30,[28],13,False
45,U_fit,T025,31,[28],13,False
45,U_fit,T025,32,[28],13,False
45,U_fit,T025,33,[28],13,False
45,U_fit,T025,34,[28],13,False
45,U_fit,T025,35,[28],13,False
45,U_fit,T025,36,[28],13,False
45,U_fit,T025,37,[28],13,False
45,U_fit,T025,38,[28],13,False
45,U_fit,T025,39,[28],13,False
45,U_fit,T025,40,[28],13,False
45,U_fit,T025,41,[28],13,False
45,U_fit,T025,42,[28],13,False
45,U_fit,T025,43,[28],13,False
45,U_fit,T025,44,[28],13,False
45,U_fit,T025,45,[28],13,False
45,U_fit,T026,29,[29],10,False
45,U_fit,T026,30,[29],10,False
45,U_fit,T026,31,[29],10,False
45,U_fit,T026,32,[29],10,False
45,U_fit,T026,33,[29],10,False
45,U_fit,T026,34,[29],10,False
45,U_fit,T026,35,[29],10,False
45,U_fit,T026,36,[29],10,False
45,U_fit,T026,37,[29],10,False
45,U_fit,T026,38,[29],10,False
45,U_fit,T026,39,[29],10,False
45,U_fit,T026,40,[29],10,False
45,U_fit,T026,41,[29],10,False
45,U_fit,T026,42,[29],10,False
45,U_fit,T026,43,[29],10,False
45,U_fit,T026,44,[29],10,False
45,U_fit,T026,45,[29],10,False
45,U_fit,T031,31,[31],13,False
45,U_fit,T031,32,[31],13,False
45,U_fit,T031,33,[31],13,False
45,U_fit,T031,34,[31],13,False
45,U_fit,T031,35,[31],13,False
45,U_fit,T031,36,[31],13,False
45,U_fit,T031,37,"[31, 37]",13,False
45,U_fit,T031,38,"[31, 37]",13,False
45,U_fit,T031,39,"[31, 37]",13,False
45,U_fit,T031,40,"[31, 37]",13,False
45,U_fit,T031,41,"[31, 37]",13,False
45,U_fit,T031,42,"[31, 37]",13,False
45,U_fit,T031,43,"[31, 37]",13,False
45,U_fit,T031,44,"[31, 37]",13,False
45,U_fit,T031,45,"[31, 37]",13,False
45,U_fit,T036,33,[33],27,False
45,U_fit,T036,34,[33],27,False
45,U_fit,T036,35,[33],27,False
45,U_fit,T036,36,[33],27,False
45,U_fit,T036,37,[33],27,False
45,U_fit,T036,38,[33],27,False
45,U_fit,T036,39,[33],27,False
45,U_fit,T036,40,[33],27,False
45,U_fit,T036,41,[33],27,False
45,U_fit,T036,42,[33],27,False
45,U_fit,T036,43,[33],27,False
45,U_fit,T036,44,[33],27,False
45,U_fit,T036,45,[33],27,False
45,U_fit,T024,34,[34],13,False
45,U_fit,T024,35,[34],13,False
45,U_fit,T024,36,[34],13,False
45,U_fit,T024,37,[34],13,False
45,U_fit,T024,38,[34],13,False
45,U_fit,T024,39,[34],13,False
45,U_fit,T024,40,[34],13,False
45,U_fit,T024,41,[34],13,False
45,U_fit,T024,42,[34],13,False
45,U_fit,T024,43,[34],13,False
45,U_fit,T024,44,[34],13,False
45,U_fit,T024,45,[34],13,False
45,U_fit,T012,35,[35],8,False
45,U_fit,T012,36,[35],36,False
45,U_fit,T012,37,[35],36,False
45,U_fit,T012,38,[35],36,False
45,U_fit,T012,39,[35],36,False
45,U_fit,T012,40,[35],36,False
45,U_fit,T012,41,[35],41,False
45,U_fit,T012,42,[35],41,False
45,U_fit,T012,43,[35],41,False
45,U_fit,T012,44,[35],41,False
45,U_fit,T012,45,[35],41,False
45,U_fit,T020,40,[40],13,False
45,U_fit,T020,41,[40],13,False
45,U_fit,T020,42,[40],13,False
45,U_fit,T020,43,[40],13,False
45,U_fit,T020,44,[40],13,False
45,U_fit,T020,45,[40],13,False
45,U_fit,T017,41,[41],31,False
45,U_fit,T017,42,[41],31,False
45,U_fit,T017,43,[41],31,False
45,U_fit,T017,44,[41],31,False
45,U_fit,T017,45,[41],31,False
45,U_fit,T032,42,[42],13,False
45,U_fit,T032,43,[42],13,False
45,U_fit,T032,44,[42],13,False
45,U_fit,T032,45,[42],13,False
45,U_fit,T013,43,[43],23,False
45,U_fit,T013,44,[43],23,False
45,U_fit,T013,45,[43],23,False
45,U_fit,T039,44,[44],12,False
45,U_fit,T039,45,[44],12,False
45,U_fit,T051,45,[45],13,False
