track,method,mode,role,stratum,edits,inputs,source_image_edit_pairs,base_correct_inputs,base_correct_edits,distinct_source_images,distinct_base_correct_images,semantic,target_consistency,token_parity,kl,base_correct,base_correct_damage,base_correct_preserved,base_wrong_became_correct,base_wrong_changed,on,joint_on_correct
NEW_CONFIRMATION,P4-W1_KL_0.1,BE_ROUTE+P4-W1_KL_0.1,fit,U_keep,16,129,129,129,16,33,33,0.8873511904761905,0.37408234126984125,0.7873015873015873,0.0055826509192056185,1.0,0.11264880952380953,0.8873511904761905,,,0.7437996031746031,0.6311507936507936
NEW_CONFIRMATION,P4-W1_KL_0.1,BE_ROUTE+P4-W1_KL_0.1,fit,positive,16,64,16,18,6,16,6,1.0,1.0,0.0,,0.28125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W1_KL_0.1,BE_ROUTE+P4-W1_KL_0.1,native,positive,16,16,16,0,0,16,0,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,calibration,H_all,15,21,21,20,15,7,6,0.9666666666666667,0.0,1.0,0.0,0.9666666666666667,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,calibration,H_base_wrong,1,1,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,calibration,H_keep,15,20,20,20,15,6,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,calibration,U_all,16,216,216,145,16,41,34,0.6727335164835165,0.28708791208791207,1.0,0.0,0.6727335164835165,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,calibration,U_base_wrong,16,71,71,0,0,20,0,0.0,0.209375,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,calibration,U_keep,16,145,145,145,16,34,34,1.0,0.33247429653679655,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,calibration,positive,16,64,16,21,8,16,8,0.328125,0.328125,1.0,,0.328125,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,challenge,same_answer_context_not_conflict,15,32,32,20,11,6,6,0.6111111111111112,0.6111111111111112,1.0,0.0,0.6111111111111112,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,H_all,15,20,20,15,13,7,6,0.7666666666666667,0.13333333333333333,1.0,0.0,0.7666666666666667,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,H_base_wrong,5,5,5,0,0,1,0,0.0,0.4,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,H_keep,13,15,15,15,13,6,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,U_all,16,202,202,130,16,41,31,0.6419986263736264,0.2566964285714286,1.0,0.0,0.6419986263736264,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,U_base_wrong,16,72,72,0,0,23,0,0.0,0.121875,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,U_keep,16,130,130,130,16,31,31,1.0,0.33909181096681096,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,cross_family_confirmation,16,32,16,16,10,16,10,0.5,0.5,1.0,,0.5,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,evaluation,source_style_confirmation,16,32,16,19,10,16,10,0.59375,0.59375,1.0,,0.59375,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,fit,H_all,16,28,28,27,16,9,8,0.9791666666666666,0.0,1.0,0.0,0.9791666666666666,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,fit,H_base_wrong,1,1,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,fit,H_keep,16,27,27,27,16,8,8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,fit,U_all,16,217,217,129,16,43,33,0.5951236263736264,0.2657967032967033,1.0,0.0,0.5951236263736264,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,fit,U_base_wrong,16,88,88,0,0,22,0,0.0,0.22628968253968254,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,fit,U_keep,16,129,129,129,16,33,33,1.0,0.32276785714285716,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,fit,positive,16,64,16,18,6,16,6,0.28125,0.28125,1.0,,0.28125,0.0,1.0,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BASE,native,positive,16,16,16,0,0,16,0,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,H_all,15,21,21,20,15,7,6,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.15011269624034565,0.9666666666666667,0.9,0.1,0.0,1.0,0.9333333333333333,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,H_base_wrong,1,1,1,0,0,1,0,0.0,1.0,0.0,0.09805826842784882,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,H_keep,15,20,20,20,15,6,6,0.1,0.9,0.1,0.14684408729275067,1.0,0.9,0.1,,,0.9,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,U_all,16,216,216,145,16,41,34,0.5473901098901099,0.35267857142857145,0.6212225274725275,0.0331138842854001,0.6727335164835165,0.22251984126984126,0.7774801587301587,0.059375,0.31614583333333335,0.7912087912087912,0.3743131868131868
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,U_base_wrong,16,71,71,0,0,20,0,0.059375,0.28229166666666666,0.6838541666666667,0.03562006843209626,0.0,,,0.059375,0.31614583333333335,0.9056547619047619,0.059375
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,U_keep,16,145,145,145,16,34,34,0.7774801587301587,0.41248647186147186,0.5842780483405483,0.029288998033685888,1.0,0.22251984126984126,0.7774801587301587,,,0.7437793109668109,0.5212594696969697
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,calibration,positive,16,64,16,21,8,16,8,1.0,1.0,0.0,,0.328125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,challenge,same_answer_context_not_conflict,15,32,32,20,11,6,6,1.0,1.0,0.03333333333333333,0.23009867747624715,0.6111111111111112,0.0,1.0,1.0,1.0,0.9666666666666667,0.9666666666666667
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,H_all,15,20,20,15,13,7,6,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.15560753544171652,0.7666666666666667,0.9230769230769231,0.07692307692307693,0.0,1.0,0.9666666666666667,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,H_base_wrong,5,5,5,0,0,1,0,0.0,1.0,0.0,0.18639299720525743,0.0,,,0.0,1.0,1.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,H_keep,13,15,15,15,13,6,6,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.1363944184894745,1.0,0.9230769230769231,0.07692307692307693,,,0.9230769230769231,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,U_all,16,202,202,130,16,41,31,0.5121909340659341,0.3380265567765568,0.6494391025641025,0.030507636245365507,0.6419986263736264,0.23344381313131313,0.7665561868686869,0.08035714285714285,0.35342261904761907,0.7054143772893773,0.3058608058608059
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,U_base_wrong,16,72,72,0,0,23,0,0.08035714285714285,0.18660714285714286,0.6465773809523809,0.02525783664747602,0.0,,,0.08035714285714285,0.35342261904761907,0.7476190476190476,0.08035714285714285
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,U_keep,16,130,130,130,16,31,31,0.7665561868686869,0.4323051948051948,0.6368664321789321,0.03416215394327174,1.0,0.23344381313131313,0.7665561868686869,,,0.6840255230880231,0.45058170995670993
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,cross_family_confirmation,16,32,16,16,10,16,10,1.0,1.0,0.0,,0.5,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,evaluation,source_style_confirmation,16,32,16,19,10,16,10,1.0,1.0,0.0,,0.59375,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,H_all,16,28,28,27,16,9,8,0.041666666666666664,0.9375,0.0625,0.13483864247488478,0.9791666666666666,0.9479166666666666,0.05208333333333333,0.0,0.0,0.9375,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,H_base_wrong,1,1,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,H_keep,16,27,27,27,16,8,8,0.05208333333333333,0.9479166666666666,0.05208333333333333,0.13618530899596712,1.0,0.9479166666666666,0.05208333333333333,,,0.9479166666666666,0.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,U_all,16,217,217,129,16,43,33,0.44711538461538464,0.3042582417582418,0.6504120879120879,0.027910530983168067,0.5951236263736264,0.24600694444444443,0.7539930555555555,0.024553571428571428,0.27807539682539684,0.7383241758241759,0.30322802197802196
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,U_base_wrong,16,88,88,0,0,22,0,0.024553571428571428,0.26691468253968254,0.7219246031746032,0.024044188325146862,0.0,,,0.024553571428571428,0.27807539682539684,0.7330605158730159,0.024553571428571428
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,U_keep,16,129,129,129,16,33,33,0.7539930555555555,0.35667162698412697,0.5994295634920634,0.030846599213345188,1.0,0.24600694444444443,0.7539930555555555,,,0.7437996031746031,0.4977926587301587
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,fit,positive,16,64,16,18,6,16,6,1.0,1.0,0.0,,0.28125,0.0,1.0,1.0,1.0,1.0,1.0
NEW_CONFIRMATION,P4-W2_GROUP_CONSTRAINED,BE_ROUTE+P4-W2_GROUP_CONSTRAINED,native,positive,16,16,16,0,0,16,0,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0
